nohup: ignoring input

  .   ____          _            __ _ _
2024-08-22 18:09:03.467  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:09:03.475  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:09:03.475  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:09:23.472  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:09:23.472  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:09:23.481  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:09:23.481  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:09:43.471  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:09:43.472  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:09:43.485  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:09:43.485  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:10:03.468  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:10:03.468  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:10:03.480  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:10:03.480  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:10:23.477  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:10:23.478  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:10:23.480  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:10:23.480  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:10:43.466  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:10:43.466  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:10:43.474  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:10:43.474  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:11:03.465  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:11:03.465  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:11:03.477  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:11:03.477  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:11:23.477  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:11:23.477  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:11:23.480  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:11:23.480  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:11:43.471  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:11:43.471  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:11:43.482  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:11:43.483  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:12:03.467  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:12:03.467  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:12:03.479  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:12:03.479  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:12:23.473  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:12:23.473  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:12:23.482  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:12:23.483  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:12:43.467  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:12:43.467  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:12:43.475  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:12:43.475  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:13:03.466  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:13:03.466  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:13:03.468  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:13:03.468  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:13:23.463  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:13:23.464  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:13:23.471  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:13:23.471  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:13:43.465  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:13:43.465  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:13:43.472  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:13:43.472  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:14:03.464  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:14:03.464  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:14:03.475  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:14:03.475  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:14:23.474  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:14:23.474  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:14:23.481  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:14:23.481  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:14:43.469  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:14:43.469  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:14:43.479  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:14:43.480  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:15:03.467  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:15:03.468  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:15:03.479  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:15:03.479  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:15:23.468  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:15:23.468  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:15:23.479  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:15:23.479  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:15:43.472  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:15:43.472  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:15:43.484  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:15:43.484  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:16:03.469  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:16:03.469  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:16:03.481  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:16:03.481  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:16:23.462  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:16:23.462  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:16:23.469  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:16:23.470  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:16:43.476  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:16:43.476  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:16:43.485  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:16:43.486  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:17:03.474  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:17:03.474  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:17:03.486  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:17:03.486  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:17:23.475  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:17:23.475  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:17:23.487  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:17:23.487  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:17:43.463  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:17:43.463  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:17:43.476  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:17:43.477  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:18:03.470  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:18:03.470  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:18:03.482  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:18:03.482  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:18:23.474  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:18:23.474  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:18:23.485  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:18:23.485  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:18:43.472  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:18:43.472  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:18:43.484  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:18:43.484  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:19:03.473  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:19:03.474  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:19:03.485  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:19:03.485  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:19:23.464  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:19:23.464  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:19:23.472  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:19:23.472  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:19:43.468  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:19:43.468  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:19:43.481  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:19:43.482  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:20:03.469  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:20:03.469  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:20:03.481  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:20:03.481  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:20:23.476  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:20:23.476  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:20:23.489  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:20:23.489  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:20:43.468  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:20:43.468  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:20:43.482  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:20:43.482  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:21:03.471  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:21:03.471  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:21:03.482  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:21:03.482  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:21:23.467  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:21:23.467  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:21:23.475  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:21:23.475  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:21:43.471  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:21:43.471  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:21:43.478  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:21:43.478  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:22:03.467  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:22:03.467  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:22:03.479  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:22:03.479  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:22:23.474  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:22:23.474  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:22:23.485  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:22:23.485  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:22:43.466  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:22:43.466  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
2024-08-22 18:22:43.477  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:22:43.478  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9001
2024-08-22 18:23:03.469  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:23:03.469  INFO 72000 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9001\
